Id,Start Date,End Date,Start Location,Start District,End Location,End District,Distance,Promo
162451,2023-06-27 20:11:07,2023-06-27 20:36:57,Пионерская,заречный,Сиреневая,юго-восточный,3720.0,0
162452,2023-06-27 20:11:57,2023-06-27 20:33:26,куйбышева,центральный,колхозная,ленинский,3716.0,0
162453,2023-06-27 20:12:05,2023-06-27 20:55:30,ул. комсомольская,Заречный,ул.цветочная,северо-западный,3902.0,0
162454,2023-06-27 20:13:08,2023-06-27 20:29:45,Энергетиков,Юго-Восточный,Буденного,октябрьский,2887.0,0
162455,2023-06-27 20:13:15,2023-06-27 20:47:19,Молодежная,Юго-Восточный,ул. школьная,Северо-Западный,5280.0,0
162456,2023-06-27 20:13:17,2023-06-27 20:36:10,ул.строителей,центральный,ул.вишневая,Юго-Восточный,3827.0,0
162457,2023-06-27 20:13:49,2023-06-27 20:32:14,куйбышева,Центральный,суворова,Ленинский,2113.0,0
162458,2023-06-27 20:13:50,2023-06-27 20:59:48,Заводская,северо-западный,Ленина,Ленинский,3588.0,0
162459,2023-06-27 20:13:58,2023-06-27 20:28:01,Лермонтова,Ленинский,Свободы,Ленинский,2961.0,0
162460,2023-06-27 20:14:16,2023-06-27 20:27:56,Майская,октябрьский,Луговая,октябрьский,2971.0,0
162461,2023-06-27 20:15:03,2023-06-27 20:30:34,Березовая,Северо-Западный,Майская,октябрьский,2764.0,0
162462,2023-06-27 20:15:05,2023-06-27 20:38:43,ул. заводская,северо-западный,ул.чкалова,юго-восточный,3458.0,0
162463,2023-06-27 20:15:17,2023-06-27 20:30:01,Пролетарская,Центральный,Труда,центральный,2168.0,0
162464,2023-06-27 20:15:36,2023-06-27 21:11:06,Космонавтов,Юго-Восточный,Горького,Юго-Восточный,2861.0,0
162465,2023-06-27 20:15:38,2023-06-27 20:40:04,Дзержинского,центральный,Лесная,Юго-Восточный,2920.0,0
162466,2023-06-27 20:16:31,2023-06-27 20:34:56,Энергетиков,Юго-Восточный,Красноармейская,юго-восточный,2188.0,0
162467,2023-06-27 20:16:44,2023-06-27 20:29:05,ул. дружбы,центральный,ул.партизанская,Ленинский,2044.0,0
162468,2023-06-27 20:17:19,2023-06-27 20:46:37,Лермонтова,ленинский,ул. новая,Северо-Западный,4510.0,0
162469,2023-06-27 20:17:34,2023-06-27 20:32:41,Колхозная,Ленинский,Рабочая,Северо-Западный,3065.0,0
162470,2023-06-27 20:18:03,2023-06-27 20:46:43,матросова,Центральный,лермонтова,ленинский,4431.0,0
162471,2023-06-27 20:18:36,2023-06-27 20:54:06,ул. партизанская,Ленинский,ул.строительная,северо-западный,3833.0,0
162472,2023-06-27 20:18:43,2023-06-27 21:03:25,Калинина,Ленинский,Чехова,заречный,6456.0,0
162473,2023-06-27 20:19:07,2023-06-27 20:43:19,Береговая,центральный,Коммунальная,юго-восточный,5106.0,0
162474,2023-06-27 20:19:21,2023-06-27 20:35:45,Комсомольская,Заречный,Восточная,Октябрьский,3233.0,0
162475,2023-06-27 20:19:55,2023-06-27 20:47:02,ул.зеленая,Центральный,ул.луговая,Октябрьский,2614.0,0
162476,2023-06-27 20:20:39,2023-06-27 20:38:27,Парковая,Юго-Восточный,Сосновая,юго-восточный,3045.0,0
162477,2023-06-27 20:21:22,2023-06-27 20:40:27,Чкалова,Юго-Восточный,Полевая,Ленинский,3110.0,0
162478,2023-06-27 20:21:58,2023-06-27 20:39:32,Речная,Юго-Восточный,Овражная,центральный,3414.0,0
162479,2023-06-27 20:22:06,2023-06-27 20:47:08,Чапаева,северо-западный,Садовая,Заречный,3630.0,0
162480,2023-06-27 20:24:27,2023-06-27 20:53:26,Дзержинского,Центральный,Цветочная,Северо-Западный,4748.0,0
162481,2023-06-27 20:25:03,2023-06-27 20:59:55,Пушкина,Центральный,Юбилейная,Юго-Восточный,5189.0,0
162482,2023-06-27 20:25:33,2023-06-27 20:45:26,Садовая,заречный,Пушкина,Центральный,3131.0,0
162483,2023-06-27 20:25:40,2023-06-27 20:50:56,ул.трудовая,центральный,ул.партизанская,Ленинский,3499.0,0
162484,2023-06-27 20:26:26,2023-06-27 20:47:27,Садовая,Заречный,Цветочная,Северо-Западный,3968.0,0
162485,2023-06-27 20:29:20,2023-06-27 21:02:22,Чкалова,Юго-Восточный,ул. сосновая,Юго-Восточный,3281.0,0
162486,2023-06-27 20:29:21,2023-06-27 21:22:33,Школьная,северо-западный,Парковая,Юго-Восточный,5109.0,0
162487,2023-06-27 20:29:24,2023-06-27 20:49:11,Комарова,Ленинский,Центральная,Юго-Восточный,3.0,0
162488,2023-06-27 20:30:01,2023-06-27 20:50:29,Парковая,юго-восточный,Речная,Юго-Восточный,3675.0,0
162489,2023-06-27 20:31:15,2023-06-27 21:11:12,ул.майская,Октябрьский,ул.рабочая,Северо-Западный,3649.0,0
162490,2023-06-27 20:32:29,2023-06-27 20:57:45,ул. пионерская,заречный,ул.центральная,Юго-Восточный,2868.0,0
162491,2023-06-27 20:33:10,2023-06-27 21:13:17,Южная,центральный,ул. дзержинского,Центральный,3348.0,0
162492,2023-06-27 20:34:06,2023-06-27 21:36:16,Полевая,ленинский,Центральная,Юго-Восточный,5088.0,0
162492,2023-06-27 20:34:06,2023-06-27 21:36:16,Полевая,ленинский,Центральная,Юго-Восточный,5088.0,0
162493,2023-06-27 20:34:17,2023-06-27 20:46:35,Чапаева,Северо-Западный,Рябиновая,северо-западный,2871.0,0
162494,2023-06-27 20:34:19,2023-06-27 20:57:12,Восточная,Октябрьский,ул. чехова,Заречный,5273.0,0
162495,2023-06-27 20:34:37,2023-06-27 20:55:03,ул.чкалова,Юго-Восточный,ул.майская,Октябрьский,3307.0,0
162496,2023-06-27 20:34:53,2023-06-27 20:52:16,Энтузиастов,Центральный,Горького,юго-восточный,3358.0,0
162497,2023-06-27 20:34:57,2023-06-27 21:01:47,Космонавтов,юго-восточный,Труда,центральный,4398.0,0
162498,2023-06-27 20:34:59,2023-06-27 21:00:04,ул речная,Юго-Восточный,шевченко,юго-восточный,3884.0,0
162499,2023-06-27 20:35:08,2023-06-27 20:57:22,Трудовая,Центральный,Некрасова,северо-западный,3937.0,0
162500,2023-06-27 20:36:07,2023-06-27 20:58:39,Буденного,октябрьский,Трудовая,Центральный,3106.0,0
162501,2023-06-27 20:36:28,2023-06-27 21:19:02,Суворова,Ленинский,Победы,Юго-Восточный,4949.0,0
162502,2023-06-27 20:38:04,2023-06-27 21:07:03,Советская,центральный,Некрасова,Северо-Западный,5006.0,0
162502,2023-06-27 20:38:04,2023-06-27 21:07:03,Советская,центральный,Некрасова,Северо-Западный,5006.0,0
162503,2023-06-27 20:38:47,2023-06-27 21:10:11,береговая,Центральный,центральная,Юго-Восточный,5128.0,0
162504,2023-06-27 20:39:27,2023-06-27 20:58:20,ул. ломоносова,октябрьский,ул.северная,центральный,3507.0,0
162505,2023-06-27 20:40:17,2023-06-27 21:23:24,Полевая,Ленинский,Луговая,Октябрьский,5444.0,0
162506,2023-06-27 20:41:08,2023-06-27 21:02:13,Буденного,Октябрьский,Майская,Октябрьский,3772.0,0
162507,2023-06-27 20:41:15,2023-06-27 21:16:28,Строительная,Северо-Западный,Северная,Центральный,4211.0,0
162508,2023-06-27 20:41:21,2023-06-27 21:17:31,Чехова,заречный,Озерная,Юго-Восточный,3893.0,0
162509,2023-06-27 20:41:42,2023-06-27 21:08:54,Труда,Центральный,Чехова,Заречный,3982.0,0
162510,2023-06-27 20:42:10,2023-06-27 21:04:46,новая,северо-западный,некрасова,Северо-Западный,2735.0,0
162511,2023-06-27 20:43:16,2023-06-27 21:07:15,Полевая,Ленинский,Партизанская,Ленинский,3000.0,0
162512,2023-06-27 20:44:04,2023-06-27 21:11:08,Куйбышева,центральный,ул. озерная,юго-восточный,3794.0,0
162513,2023-06-27 20:44:16,2023-06-27 21:07:11,Лермонтова,Ленинский,Спортивная,Октябрьский,3992.0,0
162513,2023-06-27 20:44:16,2023-06-27 21:07:11,Лермонтова,Ленинский,Спортивная,Октябрьский,3992.0,0
162514,2023-06-27 20:44:20,2023-06-27 21:02:19,Энергетиков,Юго-Восточный,Спортивная,Октябрьский,2539.0,0
162515,2023-06-27 20:45:03,2023-06-27 21:17:40,крупской,Центральный,комсомольская,Заречный,4332.0,0
162516,2023-06-27 20:45:46,2023-06-27 21:11:26,ул. молодежная,Юго-Восточный,ул.буденного,Октябрьский,3434.0,0
162517,2023-06-27 20:45:51,2023-06-27 21:19:33,ул.дзержинского,Центральный,ул.восточная,Октябрьский,4216.0,0
162518,2023-06-27 20:46:07,2023-06-27 21:09:47,ул. рябиновая,Северо-Западный,ул.восточная,Октябрьский,3581.0,0
162519,2023-06-27 20:46:49,2023-06-27 21:10:04,ул. новая,Северо-Западный,ул.свердлова,Центральный,4457.0,0
162520,2023-06-27 20:47:11,2023-06-27 21:11:36,Ленина,Ленинский,Энтузиастов,Центральный,4316.0,0
162521,2023-06-27 20:47:46,2023-06-27 21:22:34,гагарина,Центральный,ул.центральная,Юго-Восточный,4187.0,0
162522,2023-06-27 20:48:50,2023-06-27 21:20:17,ул.октябрьская,заречный,ул.энергетиков,Юго-Восточный,3348.0,0
162523,2023-06-27 20:49:40,2023-06-27 21:01:00,Буденного,Октябрьский,Энергетиков,Юго-Восточный,2371.0,0
162524,2023-06-27 20:50:14,2023-06-27 21:24:16,Комсомольская,заречный,Партизанская,Ленинский,nan,0
162525,2023-06-27 20:50:54,2023-06-27 21:17:44,Чехова,заречный,Кооперативная,Центральный,4001.0,0
162526,2023-06-27 20:51:57,2023-06-27 21:15:01,Чкалова,Юго-Восточный,Западная,Ленинский,4046.0,0
162527,2023-06-27 20:52:01,2023-06-27 21:16:35,Партизанская,ленинский,Пионерская,Заречный,2404.0,0
162528,2023-06-27 20:52:04,2023-06-27 21:33:04,ул. рабочая,северо-западный,ул.майская,Октябрьский,5.0,0
162529,2023-06-27 20:52:11,2023-06-27 21:08:12,Ломоносова,Октябрьский,ул. майская,октябрьский,3226.0,0
162530,2023-06-27 20:52:32,2023-06-27 21:21:37,Куйбышева,Центральный,Вокзальная,Юго-Восточный,4882.0,0
162531,2023-06-27 20:52:46,2023-06-27 21:17:25,Заводская,Северо-Западный,Шоссейная,заречный,3698.0,0
162532,2023-06-27 20:53:33,2023-06-27 21:32:57,ул. лесная,Юго-Восточный,ул.некрасова,северо-западный,4871.0,0
162533,2023-06-27 20:53:36,2023-06-27 21:13:13,зеленая,Центральный,полевая,Ленинский,3717.0,0
162534,2023-06-27 20:54:08,2023-06-27 21:27:45,юбилейная,юго-восточный,ул.комарова,Ленинский,3740.0,0
